Date,City,Air_Quality_Index,Particulate_Matter_2.5,Particulate_Matter_10,Nitrogen_Dioxide,Sulphur_Dioxide,Carbon_Monoxide,Ozone,Temperature_Celsius,Humidity,Wind_Speed,Source_of_Pollution,Latitude,Longitude
6/11/2020,Dallas,93,13.3,43.3,26.5,5.7,1.8,59.8,21.4,87,9.1,Traffic,32.7767,-96.797
6/11/2020,San Jose,156,26.1,45.6,41.7,5.8,0.5,32.1,8.3,32,7.5,Industrial,37.3382,-121.8863
6/12/2020,New York,65,33.1,76.7,27.1,2.9,0.6,41.3,5.1,32,0.6,Traffic,40.7128,-74.006
6/12/2020,Los Angeles,132,13.2,96.1,45.7,2.3,1.2,93.5,-9.1,61,2.9,Industrial,34.0522,-118.2437
6/12/2020,Chicago,96,17.5,10.4,40.9,5.8,1.7,80.6,4.5,44,5.9,Industrial,41.8781,-87.6298
6/12/2020,Houston,136,15.8,47.5,35.5,2.5,1.9,98.3,34.2,78,1.4,Residential,29.7604,-95.3698
6/12/2020,Phoenix,159,26.5,89.7,12.1,4,1.2,75.2,2.6,48,4.9,Traffic,33.4484,-112.074
6/12/2020,Philadelphia,135,10.8,92.3,16.6,8.1,0.9,85.2,1.1,66,0.8,Traffic,39.9526,-75.1652
6/12/2020,San Antonio,129,7.4,41.3,24.9,4.5,0.5,56.8,-7.7,93,7.7,Traffic,29.4241,-98.4936
6/12/2020,San Diego,85,7.2,38.1,19.2,3.4,1.3,48.2,5.6,69,7.6,Residential,32.7157,-117.1611
6/12/2020,Dallas,126,37.6,25.3,15.4,1.3,1.2,54,17.6,87,8,Industrial,32.7767,-96.797
6/12/2020,San Jose,106,43.4,37.1,47.8,1.9,0.2,38.3,-8.1,56,5.2,Residential,37.3382,-121.8863
6/13/2020,New York,83,7.5,63.8,22.2,6.1,1.4,54,17,55,3.1,Residential,40.7128,-74.006
6/13/2020,Los Angeles,199,22.2,24.9,43.2,2.9,0.7,55.4,13.5,74,6,Residential,34.0522,-118.2437
6/13/2020,Chicago,75,8.4,65.8,17.4,5.3,1.6,95.9,-7.7,41,1.7,Residential,41.8781,-87.6298
6/13/2020,Houston,181,23.8,60.2,23.9,7.8,1.4,49.9,1.6,95,1,Traffic,29.7604,-95.3698
6/13/2020,Phoenix,130,26.7,45.4,44.9,9.8,0.3,88.7,39.9,61,1.1,Traffic,33.4484,-112.074
6/13/2020,Philadelphia,108,41,68.1,11.7,5.4,0.3,64.5,4.3,87,1.8,Traffic,39.9526,-75.1652
6/13/2020,San Antonio,106,27.5,52.2,26.1,5.3,0.7,65,-9.3,92,3.6,Traffic,29.4241,-98.4936
6/13/2020,San Diego,140,19.7,56,11.9,7.8,1.7,70.3,39.9,63,1.8,Traffic,32.7157,-117.1611
6/13/2020,Dallas,152,24.6,96.5,30.6,1.5,0.7,47.1,0.6,56,6.7,Residential,32.7767,-96.797
6/13/2020,San Jose,58,31,62.3,37.7,2.8,0.7,93.9,35.6,86,1.3,Industrial,37.3382,-121.8863
6/14/2020,New York,78,44.9,71.9,18.3,2.3,1.4,73.3,-9.1,49,2.8,Residential,40.7128,-74.006
6/14/2020,Los Angeles,75,21.2,40,40.9,3,1.1,68.1,26.3,77,0.6,Residential,34.0522,-118.2437
6/14/2020,Chicago,159,44.2,25,13,8.1,1.9,44,17.5,32,7.4,Residential,41.8781,-87.6298
6/14/2020,Houston,93,38.6,62.6,34.5,3.7,1.6,63.6,-1.5,94,3.2,Traffic,29.7604,-95.3698
6/14/2020,Phoenix,84,47.3,79.4,38.9,9.9,1.2,41.4,-4.6,67,0.9,Traffic,33.4484,-112.074
6/14/2020,Philadelphia,116,37.3,45.8,15.5,9.3,0.2,76.8,0.9,41,9.3,Industrial,39.9526,-75.1652
6/14/2020,San Antonio,173,43.1,75.2,46.3,3.7,1.6,94.7,32.9,47,5.9,Traffic,29.4241,-98.4936
6/14/2020,San Diego,58,31.2,94.3,38.2,9.2,1.4,65.5,26.6,91,4.7,Traffic,32.7157,-117.1611
6/14/2020,Dallas,126,41.9,72.5,48.6,3.2,1.4,60.5,4.8,91,4,Industrial,32.7767,-96.797
6/14/2020,San Jose,79,22.9,97.8,36.5,6.5,1.3,37.8,-4.1,23,6,Residential,37.3382,-121.8863
6/15/2020,New York,123,15.6,51.3,22,5.1,1.5,98.9,15.9,62,4.4,Residential,40.7128,-74.006
6/15/2020,Los Angeles,60,49.1,78,49.7,3.8,1.8,83.1,19.7,70,7.2,Traffic,34.0522,-118.2437
6/15/2020,Chicago,93,48.4,80.8,19.7,5.6,0.8,84.4,-8.7,27,2.8,Industrial,41.8781,-87.6298
6/15/2020,Houston,94,23.5,97.5,46.1,5.6,1.7,33.8,23.7,30,5,Traffic,29.7604,-95.3698
6/15/2020,Phoenix,171,29.4,46.6,36.5,6.2,1.3,53.8,-4.3,85,3.4,Industrial,33.4484,-112.074
6/15/2020,Philadelphia,152,37.3,96.9,43.4,4.2,0.4,84.3,8.2,64,4.2,Traffic,39.9526,-75.1652
6/15/2020,San Antonio,169,13.1,18.9,7.2,9.3,1.7,58,29.6,53,9.8,Residential,29.4241,-98.4936
6/15/2020,San Diego,77,24.9,35.4,33.7,9.8,0.8,54.6,12.8,44,8.4,Residential,32.7157,-117.1611
6/15/2020,Dallas,122,26.5,94.4,25.7,9.8,1.8,83.8,19.6,63,6.5,Traffic,32.7767,-96.797
6/15/2020,San Jose,92,41.8,98.3,15.2,4.2,0.6,31.5,14.9,60,9.3,Residential,37.3382,-121.8863
6/16/2020,New York,140,10.1,22.1,21.1,7.6,0.6,81.3,28.5,88,5.8,Residential,40.7128,-74.006
6/16/2020,Los Angeles,137,27.7,73,23.9,5.7,1.8,88.5,0.8,67,8.5,Residential,34.0522,-118.2437
6/16/2020,Chicago,135,29.4,61.2,16.5,8.3,1.1,83.2,22.2,77,9.6,Residential,41.8781,-87.6298
6/16/2020,Houston,99,13.6,57.9,10.5,1.1,0.2,42.4,12.7,22,7,Residential,29.7604,-95.3698
6/16/2020,Phoenix,120,20.6,65.2,17.7,8,1.9,38.7,15,72,7.3,Residential,33.4484,-112.074
6/16/2020,Philadelphia,198,15.7,13.4,44.4,7.4,1.3,76.5,8.4,30,3.1,Residential,39.9526,-75.1652
6/16/2020,San Antonio,154,5.5,97.5,44.4,6.5,0.9,45.4,10.2,55,9.9,Residential,29.4241,-98.4936
6/16/2020,San Diego,75,11.1,10.1,16,8.6,1.7,42.2,-4.6,39,4.5,Residential,32.7157,-117.1611
6/16/2020,Dallas,183,22.6,20.4,14.9,6.2,0.2,97.6,12.2,89,9.4,Industrial,32.7767,-96.797
6/16/2020,San Jose,146,10.7,39.8,23.7,8.2,1.4,47.1,37.5,26,8,Industrial,37.3382,-121.8863
6/17/2020,New York,107,46.7,43.6,32,9.9,1.1,90.9,38.4,32,5.9,Industrial,40.7128,-74.006
6/17/2020,Los Angeles,129,28.3,40.8,34.4,8.5,0.1,38.1,-7.7,93,9.1,Industrial,34.0522,-118.2437
6/17/2020,Chicago,64,14,51.6,28.8,4,0.7,72.2,13.3,69,9.9,Traffic,41.8781,-87.6298
6/17/2020,Houston,113,17.6,76.9,30.5,2.7,0.3,45.2,10.3,86,5.5,Residential,29.7604,-95.3698
6/17/2020,Phoenix,67,32,44,31.5,8.2,0.9,71.8,8.3,30,2.8,Industrial,33.4484,-112.074
6/17/2020,Philadelphia,96,24.8,45.5,15.3,4.3,0.1,60.1,1.9,58,9,Traffic,39.9526,-75.1652
6/17/2020,San Antonio,160,42.1,71.1,24,2.1,0.8,33.8,2.7,26,1.4,Industrial,29.4241,-98.4936
6/17/2020,San Diego,60,12.9,39,36,4.1,0.9,50.8,9.4,96,7.6,Industrial,32.7157,-117.1611
6/17/2020,Dallas,141,8,97.4,41.5,5.6,1.5,45.2,22.4,71,3.2,Residential,32.7767,-96.797
6/17/2020,San Jose,174,36.2,17.4,33.1,6.7,1.4,41.2,-6.7,35,6.9,Residential,37.3382,-121.8863
6/18/2020,New York,134,46.6,99.6,28,5.9,1.3,82.9,31.2,84,5.6,Industrial,40.7128,-74.006
6/18/2020,Los Angeles,108,46.8,42.9,8.5,4.7,0.9,63,30.8,33,5.9,Traffic,34.0522,-118.2437
6/18/2020,Chicago,189,8.3,15.2,11.8,2,0.9,54.8,11.8,46,4,Industrial,41.8781,-87.6298
6/18/2020,Houston,107,7.6,40.1,45.7,7.5,0.8,83.4,17.3,86,9.4,Residential,29.7604,-95.3698
6/18/2020,Phoenix,79,9.5,74.5,26.2,6,0.4,60.8,27.2,21,3.6,Industrial,33.4484,-112.074
6/18/2020,Philadelphia,130,12.6,67.4,45.6,5.6,1,57.8,24.1,91,9.5,Traffic,39.9526,-75.1652
6/18/2020,San Antonio,50,43.1,17.4,46.9,6.8,0.7,57.1,6.1,26,1.9,Residential,29.4241,-98.4936
6/18/2020,San Diego,196,46.6,36.3,13.2,3.2,0.4,84.5,-8.7,75,3.6,Traffic,32.7157,-117.1611
6/18/2020,Dallas,62,17.1,37.6,19.3,9.1,0.1,53.9,16.6,45,8.5,Traffic,32.7767,-96.797
6/18/2020,San Jose,88,17.3,68.3,16.4,5.3,1.6,75.1,32.6,27,3.7,Traffic,37.3382,-121.8863
6/19/2020,New York,196,37.4,26.8,38.3,9.3,1.7,90,17.2,36,7.2,Residential,40.7128,-74.006
6/19/2020,Los Angeles,55,29.3,66.7,7.5,5.5,0.3,37.1,35.3,32,2.9,Industrial,34.0522,-118.2437
6/19/2020,Chicago,99,33.1,82.3,41.9,9,2,87.9,11,81,9.6,Residential,41.8781,-87.6298
6/19/2020,Houston,151,44,34.7,6.5,8.9,0.5,63.8,3.4,81,9.2,Industrial,29.7604,-95.3698
6/19/2020,Phoenix,123,12.7,90.2,45,3.4,0.4,68.4,-4.6,24,4,Industrial,33.4484,-112.074
6/19/2020,Philadelphia,118,8.1,41.7,12.7,3.7,0.3,78.7,13.6,88,7.1,Industrial,39.9526,-75.1652
6/19/2020,San Antonio,50,40.9,11.4,23,5.3,1,51.9,1.4,77,5.5,Residential,29.4241,-98.4936
6/19/2020,San Diego,104,39.6,64.5,14.2,3.9,1.9,67.8,29.1,68,3.5,Industrial,32.7157,-117.1611
6/19/2020,Dallas,77,10.2,98.8,45.2,5.3,0.4,26.4,12.8,44,8.6,Traffic,32.7767,-96.797
6/19/2020,San Jose,65,33.5,87.4,13.9,6.9,0.6,84,16.2,71,9.5,Residential,37.3382,-121.8863
6/20/2020,New York,155,17.1,20.7,5.2,5.5,1.4,54.2,27.7,41,7.9,Industrial,40.7128,-74.006
6/20/2020,Los Angeles,179,27.5,81.7,13.9,3.6,0.4,26.6,-8.4,79,0.6,Industrial,34.0522,-118.2437
6/20/2020,Chicago,166,28.6,46.9,16.8,9.6,0.3,35.2,9.2,98,1.2,Residential,41.8781,-87.6298
6/20/2020,Houston,125,43.5,11.5,45.3,8.4,0.6,66.6,26,82,7.3,Residential,29.7604,-95.3698
6/20/2020,Phoenix,169,23.2,87.3,36.1,2.4,0.3,28.1,-9,49,9.6,Industrial,33.4484,-112.074
6/20/2020,Philadelphia,188,39.3,34.1,32,1.7,1.4,30.5,-2.1,89,7.8,Industrial,39.9526,-75.1652
6/20/2020,San Antonio,175,35.3,68.1,33.1,8,0.6,61,-9.2,31,0.6,Industrial,29.4241,-98.4936
6/20/2020,San Diego,71,22.7,65.9,27.7,6.1,1.8,62.6,-6.5,20,3.2,Traffic,32.7157,-117.1611
6/20/2020,Dallas,57,44.7,56.8,40,8.2,0.9,34.4,19.1,82,9.3,Traffic,32.7767,-96.797
6/20/2020,San Jose,152,7.8,25.2,25.6,6.2,0.8,54.9,14.9,61,4,Traffic,37.3382,-121.8863
6/21/2020,New York,113,24.1,34,6.3,5.9,1.2,83.9,8,64,7.1,Residential,40.7128,-74.006
6/21/2020,Los Angeles,115,42.5,88.4,36,1.8,1,26.9,27.4,51,7.2,Residential,34.0522,-118.2437
6/21/2020,Chicago,63,16.7,13.9,10.4,9.9,0.4,72.2,14.7,88,7.6,Traffic,41.8781,-87.6298
6/21/2020,Houston,191,41.7,65.1,49,1.8,0.8,55.1,8.1,94,9.3,Residential,29.7604,-95.3698
6/21/2020,Phoenix,187,17.4,36,10.4,6,0.8,38.8,26.6,76,1.5,Industrial,33.4484,-112.074
6/21/2020,Philadelphia,116,14.4,42.8,15.3,4,1.8,58,15.3,41,6.2,Traffic,39.9526,-75.1652
6/21/2020,San Antonio,127,16.3,96.4,9.6,6.5,0.3,72,10.5,59,3.2,Industrial,29.4241,-98.4936
6/21/2020,San Diego,156,42.8,21.3,32.1,2.7,1.8,97.1,8.3,54,6.9,Traffic,32.7157,-117.1611
6/21/2020,Dallas,69,30.3,55.1,36.9,4.6,0.8,81.1,12.3,91,6.1,Residential,32.7767,-96.797
6/21/2020,San Jose,54,10,47.1,37,10,1.3,23.4,5.3,58,7,Traffic,37.3382,-121.8863
6/22/2020,New York,121,47.5,48.9,8.2,7.6,0.1,72.2,-8.3,54,2.8,Traffic,40.7128,-74.006
6/22/2020,Los Angeles,122,23.9,13.7,26.7,2.8,1.7,31.9,0.1,56,7.5,Traffic,34.0522,-118.2437
6/22/2020,Chicago,129,38.2,97.9,35.2,6,1.3,59.1,36.1,69,5.7,Industrial,41.8781,-87.6298
6/22/2020,Houston,151,30.9,67.9,30.7,9.5,1.9,70.9,13,87,2.1,Traffic,29.7604,-95.3698
6/22/2020,Phoenix,167,29.9,23.2,13.2,7.4,0.3,39.4,28.1,77,6.7,Residential,33.4484,-112.074
6/22/2020,Philadelphia,146,19.8,21,45.1,2.4,1.1,22.5,22.5,41,2.4,Residential,39.9526,-75.1652
6/22/2020,San Antonio,64,28.9,22.9,44.6,9.5,0.3,81.5,36.8,65,8.5,Industrial,29.4241,-98.4936
6/22/2020,San Diego,103,14.4,23.5,39.3,2.5,1,44.5,39.2,42,2.2,Residential,32.7157,-117.1611
6/22/2020,Dallas,171,21.7,70,18.5,1.6,0.5,87.2,29.6,64,8,Traffic,32.7767,-96.797
6/22/2020,San Jose,126,8.5,63.3,18.9,4.4,1.1,59,-5.9,75,9.3,Traffic,37.3382,-121.8863
6/23/2020,New York,144,39.1,85.1,37.9,5.3,1.1,60,-0.8,36,4.9,Residential,40.7128,-74.006
6/23/2020,Los Angeles,113,36.7,40.8,17.3,3.2,1.2,68.1,-0.6,50,5.9,Residential,34.0522,-118.2437
6/23/2020,Chicago,115,34.4,12.5,40.2,7.5,1.7,85.8,14.5,40,3.8,Residential,41.8781,-87.6298
6/23/2020,Houston,130,10.5,11.4,35,5.1,1,33.8,16.4,67,5.1,Residential,29.7604,-95.3698
6/23/2020,Phoenix,97,27.8,47.9,16.6,2.6,1.6,99.7,38.6,27,9.9,Residential,33.4484,-112.074
6/23/2020,Philadelphia,130,14.8,51.4,20.7,2,2,74.8,-5.4,29,1.9,Industrial,39.9526,-75.1652
6/23/2020,San Antonio,97,18,14.7,19.3,4.7,0.1,90.9,24.7,40,2.2,Residential,29.4241,-98.4936
6/23/2020,San Diego,169,23.3,92.9,19.3,1.2,1,97.8,10.6,66,8.7,Traffic,32.7157,-117.1611
6/23/2020,Dallas,144,12.4,47.1,32.8,1.5,0.4,28.2,5.7,79,0.6,Residential,32.7767,-96.797
6/23/2020,San Jose,198,35,84,27.1,5.2,1.3,45.8,-7.8,88,7.3,Residential,37.3382,-121.8863
6/24/2020,New York,168,22.9,19.5,20.9,8.7,1.9,38.2,18.6,32,5.3,Traffic,40.7128,-74.006
6/24/2020,Los Angeles,95,17.7,95.5,33.2,1.2,0.7,37.1,-4.2,22,8.2,Traffic,34.0522,-118.2437
6/24/2020,Chicago,79,14.1,42.7,15.6,2.5,0.8,66.4,-2.4,81,2.2,Traffic,41.8781,-87.6298
6/24/2020,Houston,53,15.7,89.2,34.7,1.9,0.9,38.8,31.2,74,5,Industrial,29.7604,-95.3698
6/24/2020,Phoenix,119,36.7,15.9,41.1,6.5,1.4,87.1,-4.2,24,7.6,Industrial,33.4484,-112.074
6/24/2020,Philadelphia,152,7.6,21.7,15.5,2,0.3,39.8,15.3,89,5,Industrial,39.9526,-75.1652
6/24/2020,San Antonio,92,31.4,98.1,35,1.7,0.1,94.1,0.1,72,9.7,Traffic,29.4241,-98.4936
6/24/2020,San Diego,149,24.4,11.4,37.4,8.3,0.7,57.6,-0.4,70,4.4,Traffic,32.7157,-117.1611
6/24/2020,Dallas,196,12.5,20.9,8.5,5.8,1.2,82.8,-4.1,28,1.8,Residential,32.7767,-96.797
6/24/2020,San Jose,194,36.6,15.7,45,4.3,0.5,78.4,2,46,7.4,Traffic,37.3382,-121.8863
6/25/2020,New York,109,48.3,92.5,5.7,5.9,0.3,72.5,22.1,86,3.1,Residential,40.7128,-74.006
6/25/2020,Los Angeles,174,33.8,48.3,40.5,2.3,0.3,81.4,-0.9,42,7,Residential,34.0522,-118.2437
6/25/2020,Chicago,104,19.8,96.9,17.1,9.1,1,61.2,-5.2,99,5.6,Residential,41.8781,-87.6298
6/25/2020,Houston,143,42.8,16.2,32,8.4,0.4,60.6,11.2,59,5,Industrial,29.7604,-95.3698
6/25/2020,Phoenix,151,25,54.2,6.6,6.1,0.6,67.9,39.1,51,5.5,Industrial,33.4484,-112.074
6/25/2020,Philadelphia,82,15.2,55,6.3,3.1,0.4,20.8,10.8,30,3.5,Industrial,39.9526,-75.1652
6/25/2020,San Antonio,118,12.1,58.5,41.4,8.6,1.4,88.5,5.5,40,1.1,Industrial,29.4241,-98.4936
6/25/2020,San Diego,60,35.6,66.2,22,9.4,1,75.7,0,89,3.7,Residential,32.7157,-117.1611
6/25/2020,Dallas,55,38.8,62.5,29.1,2.9,1.7,27.1,17.6,20,2.1,Industrial,32.7767,-96.797
6/25/2020,San Jose,177,29.7,23.3,36,2.3,0.9,76.2,9.2,45,8.1,Traffic,37.3382,-121.8863
6/26/2020,New York,86,35,97.3,36.3,8.9,0.8,33.7,3.5,66,5.8,Industrial,40.7128,-74.006
6/26/2020,Los Angeles,96,33.8,56.2,14.9,9.8,1.1,29.2,29.2,98,2.8,Industrial,34.0522,-118.2437
6/26/2020,Chicago,127,28,45.4,32.7,5.2,0.8,79.8,18.1,56,7.8,Industrial,41.8781,-87.6298
6/26/2020,Houston,192,17.4,53.8,42.5,1.9,1.5,91.2,24.4,75,2.5,Residential,29.7604,-95.3698
6/26/2020,Phoenix,62,38.6,54.9,14.1,8.8,0.9,26.8,22.6,42,8.4,Residential,33.4484,-112.074
6/26/2020,Philadelphia,71,36.5,35.9,27.1,5.3,0.2,25.2,6.8,24,9.8,Industrial,39.9526,-75.1652
6/26/2020,San Antonio,163,31.7,53.3,19.9,1.5,0.3,36.8,2.7,91,2.5,Traffic,29.4241,-98.4936
6/26/2020,San Diego,53,34.4,52,33.8,6,1.1,47,28.2,77,1.5,Traffic,32.7157,-117.1611
6/26/2020,Dallas,56,37.8,17.7,33.4,4.9,1.8,64,4,91,3.4,Traffic,32.7767,-96.797
6/26/2020,San Jose,193,9.9,81.9,28.4,4.3,2,41.1,13.5,79,2.4,Traffic,37.3382,-121.8863
6/27/2020,New York,127,24.1,82,46.1,4,1.6,30.1,1.6,46,4,Industrial,40.7128,-74.006
6/27/2020,Los Angeles,174,46.7,58.6,11,7,0.3,37.8,-9.1,75,8.4,Residential,34.0522,-118.2437
6/27/2020,Chicago,131,11,71.8,46.7,1.2,1.2,57.4,34,20,3,Industrial,41.8781,-87.6298
6/27/2020,Houston,145,5.4,26.3,38.6,1.3,0.5,65.4,13.8,61,0.9,Traffic,29.7604,-95.3698
6/27/2020,Phoenix,115,32.4,88.9,46.8,2.9,1.1,59.8,1.1,23,7.5,Residential,33.4484,-112.074
6/27/2020,Philadelphia,199,39.6,20,22.7,8.2,0.1,47.6,0.2,42,2,Residential,39.9526,-75.1652
6/27/2020,San Antonio,80,48.6,10.3,37.2,9.4,1.1,99,37.9,81,1.3,Industrial,29.4241,-98.4936
6/27/2020,San Diego,158,13,19.6,47.3,3.1,0.2,28,-8.9,50,1.1,Traffic,32.7157,-117.1611
6/27/2020,Dallas,73,27.2,20.4,9,2.3,1.2,59.8,6.4,91,1.1,Residential,32.7767,-96.797
6/27/2020,San Jose,106,30.9,43,6.6,7.4,0.5,61.8,27.1,40,9.5,Traffic,37.3382,-121.8863
6/28/2020,New York,112,33,10.5,49.7,7.2,0.7,61.4,39.9,64,1.3,Residential,40.7128,-74.006
6/28/2020,Los Angeles,174,33.5,92.5,45.8,3.2,0.5,71.9,34.1,50,3,Residential,34.0522,-118.2437
6/28/2020,Chicago,136,37.6,50.1,11,6.5,1.2,64.9,10.6,25,9.4,Residential,41.8781,-87.6298
6/28/2020,Houston,77,37,74.4,6.5,8.2,1.2,85.9,0.9,96,9.9,Industrial,29.7604,-95.3698
6/28/2020,Phoenix,59,42.9,95.8,10.3,6.7,0.3,65.2,20.5,88,2.5,Traffic,33.4484,-112.074
6/28/2020,Philadelphia,184,27.3,49.4,19.9,5.6,0.8,63.7,-7.8,88,4.2,Industrial,39.9526,-75.1652
6/28/2020,San Antonio,65,18.3,87.9,24,6.2,1,83.5,-4.5,89,3.8,Traffic,29.4241,-98.4936
6/28/2020,San Diego,98,28.8,12.5,43.5,3.9,1.7,57,24.9,36,3.1,Industrial,32.7157,-117.1611
6/28/2020,Dallas,118,47.6,30.8,34.5,9.9,0.8,70,7,95,7.2,Traffic,32.7767,-96.797
6/28/2020,San Jose,196,23,26.1,36.5,1.7,0.5,65.2,13.2,89,5.6,Industrial,37.3382,-121.8863
6/29/2020,New York,181,28.6,31.6,45.4,5.3,1.6,39.6,19.6,69,9.8,Traffic,40.7128,-74.006
6/29/2020,Los Angeles,63,42,80.9,5.8,7,1.1,81.6,2.5,35,4.8,Residential,34.0522,-118.2437
6/29/2020,Chicago,81,23.1,31.8,44.9,9.7,1,30.1,1.7,62,1.9,Industrial,41.8781,-87.6298
6/29/2020,Houston,107,23,87,35.5,4.5,0.5,25.9,36.1,28,1.9,Residential,29.7604,-95.3698
6/29/2020,Phoenix,173,48.1,80.2,40.2,7.3,1.4,69.9,19.9,94,9.6,Traffic,33.4484,-112.074
6/29/2020,Philadelphia,86,47.8,76.2,47.1,9.9,0.6,67.8,-9.8,75,9.8,Industrial,39.9526,-75.1652
6/29/2020,San Antonio,74,24.4,72.7,23.5,7.6,0.4,78.5,15.5,55,1.5,Residential,29.4241,-98.4936
6/29/2020,San Diego,198,25.8,50.6,19.3,3.4,0.6,73.4,-7.3,92,5.5,Residential,32.7157,-117.1611
6/29/2020,Dallas,52,37.7,80.2,15.2,6.6,1.5,99.4,17.2,26,6.8,Traffic,32.7767,-96.797
6/29/2020,San Jose,118,44.8,35.9,9.3,3.5,1,37.6,-6.4,87,5.6,Industrial,37.3382,-121.8863
6/30/2020,New York,54,25.5,97.4,6.4,1.4,1.1,57.5,39.9,98,6.9,Traffic,40.7128,-74.006
6/30/2020,Los Angeles,159,24.2,80.3,48.1,8,1.1,67.6,34.8,23,7.5,Traffic,34.0522,-118.2437
6/30/2020,Chicago,73,21.2,18.6,12.3,9.3,1.9,91.4,32.9,48,6.6,Residential,41.8781,-87.6298
6/30/2020,Houston,191,5.7,11,20.7,2.4,1.7,96.1,33.1,52,2.6,Industrial,29.7604,-95.3698
6/30/2020,Phoenix,88,6.4,93.6,7.5,6.6,1.3,75.5,20.8,33,2.6,Traffic,33.4484,-112.074
6/30/2020,Philadelphia,188,25.4,85.1,23.7,6.9,1.3,92.4,31.3,24,7,Residential,39.9526,-75.1652
6/30/2020,San Antonio,177,12.8,35.3,27.3,5.3,1.3,44.8,33.8,48,8.9,Industrial,29.4241,-98.4936
6/30/2020,San Diego,161,22.4,68.2,41.4,4.3,0.8,29.8,-3.7,39,6.7,Traffic,32.7157,-117.1611
6/30/2020,Dallas,99,44.3,93.4,26.7,1.8,1.1,21.8,33,91,9.4,Residential,32.7767,-96.797
6/30/2020,San Jose,124,34,37.2,44.9,5.5,1.6,84.4,35.9,61,6.4,Traffic,37.3382,-121.8863
7/1/2020,New York,156,14.2,15.9,35.7,4.5,0.9,88.4,21.4,54,6.9,Traffic,40.7128,-74.006
7/1/2020,Los Angeles,72,19.9,31.3,14.8,9.1,1.8,77.3,28.8,77,7,Industrial,34.0522,-118.2437
7/1/2020,Chicago,62,44.5,89.5,10,2.2,0.2,67.6,18.8,47,4,Industrial,41.8781,-87.6298
7/1/2020,Houston,90,21,24.4,17.7,2.5,0.4,72,-3.6,32,8.7,Residential,29.7604,-95.3698
7/1/2020,Phoenix,83,12.7,48.5,41,4.4,1.7,28.2,16.4,50,9.1,Industrial,33.4484,-112.074
7/1/2020,Philadelphia,183,7.6,75.1,11.3,2.7,1.3,23.2,34.1,72,9.8,Residential,39.9526,-75.1652
7/1/2020,San Antonio,155,42,47.2,13.8,3.2,1.6,60.3,19,61,9.1,Industrial,29.4241,-98.4936
7/1/2020,San Diego,116,46.9,70.3,24.6,2.6,0.9,82.6,22.4,23,5.1,Traffic,32.7157,-117.1611
7/1/2020,Dallas,147,49.8,20.3,16,2.6,1.4,55.4,19.5,32,6,Industrial,32.7767,-96.797
7/1/2020,San Jose,113,37.7,32.8,45.1,8.2,0.6,33.1,34.4,81,6.4,Residential,37.3382,-121.8863
7/2/2020,New York,187,44.1,47.9,15.4,8.4,1.8,67.7,0,59,5.4,Industrial,40.7128,-74.006
7/2/2020,Los Angeles,107,39.6,90.1,31.6,3.9,1.6,62.7,-3.9,50,3.7,Residential,34.0522,-118.2437
7/2/2020,Chicago,120,31.2,47.5,25.2,3.9,1.4,59.6,8.2,36,3.5,Industrial,41.8781,-87.6298
7/2/2020,Houston,118,42.5,69,12.4,5,0.2,84.5,9.6,95,3,Traffic,29.7604,-95.3698
7/2/2020,Phoenix,80,29,96.5,36.9,5.7,0.5,87.4,8.1,32,5.7,Industrial,33.4484,-112.074
7/2/2020,Philadelphia,59,35.7,66,36.8,3.9,1.6,70.5,-1.7,40,2.2,Industrial,39.9526,-75.1652
7/2/2020,San Antonio,86,21.6,49.3,42.6,8.1,1,94.5,7.6,96,5.5,Traffic,29.4241,-98.4936
7/2/2020,San Diego,151,34.1,38,15.9,9.1,0.8,77.8,29.6,47,9.3,Residential,32.7157,-117.1611
7/2/2020,Dallas,107,43.1,58.3,27.9,7,0.3,29.2,35.9,59,1.3,Residential,32.7767,-96.797
7/2/2020,San Jose,93,35.6,58,34.1,2.1,1.9,90.5,21.5,53,5.2,Industrial,37.3382,-121.8863
7/3/2020,New York,103,19.8,92.7,25.1,9.8,0.8,54.8,6.9,91,9.9,Industrial,40.7128,-74.006
7/3/2020,Los Angeles,101,35.8,61.8,20.5,4.6,0.3,36,28.4,83,6.8,Industrial,34.0522,-118.2437
7/3/2020,Chicago,62,45,75.4,19.7,9.9,1.4,80.9,2.1,98,5,Industrial,41.8781,-87.6298
7/3/2020,Houston,156,18.1,50,14.8,6.8,1.5,94.1,7.2,77,0.8,Residential,29.7604,-95.3698
7/3/2020,Phoenix,193,15.2,83.3,35.2,2.7,1.8,41,15.1,67,0.6,Industrial,33.4484,-112.074
7/3/2020,Philadelphia,61,48.8,26.4,46.8,6.9,0.6,96.6,13.4,41,1.3,Residential,39.9526,-75.1652
7/3/2020,San Antonio,122,35.6,61.4,12.4,2.2,1,57.4,2.5,23,2.1,Residential,29.4241,-98.4936
7/3/2020,San Diego,157,31.1,24.5,14.7,9.6,0.8,72.4,7.2,72,9.9,Residential,32.7157,-117.1611
7/3/2020,Dallas,70,23.4,98.7,33,8.4,0.2,74.8,28.2,44,2.6,Residential,32.7767,-96.797
7/3/2020,San Jose,181,29.8,68.2,44.5,4,0.4,27.7,6.2,86,7.2,Traffic,37.3382,-121.8863
7/4/2020,New York,108,35.7,94.1,20.1,5.1,0.6,86.2,28.2,87,7,Traffic,40.7128,-74.006
